FSUNEMP,FSNK5T17,LIQRESOR,FSSLTDE2,FSSLTDED,FSOTHUN,FSGRINC,FSUSIZE,FSTOTDE2,FSSTDDE2,FSNONCIT,RAWERND,FSTOTDED,REALPROP,FSERNDED,FSERNDE2,FSNELDER,FSNDISCA,FSWAGES,FSWCOMP,FSSLTEXP,CERTHHSZ,CAT_ELIG,FSVEHAST,VEHICLEA
0.0,5.0,135.0,0.0,0.0,0.0,2840.0,9.0,186.0,186.0,0.0,0.0,186.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,251.0,9.0,1.0,0.0,1.0
0.0,3.0,0.0,47.0,47.0,0.0,992.0,4.0,186.0,186.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.0,4.0,1.0,0.0,1.0
0.0,1.0,0.0,288.0,288.0,0.0,677.0,3.0,512.0,201.0,0.0,90.0,512.0,0.0,90.0,135.0,0.0,0.0,452.0,0.0,515.0,3.0,1.0,0.0,1.0
0.0,1.0,0.0,338.0,363.0,0.0,589.0,3.0,589.0,176.0,0.0,118.0,614.0,0.0,117.0,151.0,0.0,0.0,589.0,0.0,532.0,3.0,0.0,0.0,1.0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0
0.0,1.0,0.0,417.0,417.0,0.0,1193.0,2.0,789.0,134.0,0.0,239.0,789.0,0.0,238.0,238.0,0.0,0.0,1193.0,0.0,1032.0,2.0,0.0,0.0,1.0
0.0,1.0,4.0,0.0,232.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,4.0,0.0,0.0,1.0
0.0,0.0,0.0,750.0,750.0,0.0,1321.0,2.0,1070.0,201.0,0.0,90.0,1070.0,0.0,90.0,135.0,1.0,0.0,0.0,0.0,1251.0,2.0,0.0,0.0,1.0
0.0,1.0,0.0,64.0,64.0,0.0,1342.0,4.0,471.0,203.0,0.0,268.0,471.0,0.0,268.0,332.0,0.0,0.0,1342.0,0.0,532.0,4.0,0.0,0.0,1.0
0.0,0.0,0.0,406.0,406.0,0.0,603.0,1.0,540.0,201.0,0.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,1.0,1.0,0.0,1.0
0.0,2.0,49.0,0.0,0.0,0.0,2332.0,6.0,434.0,186.0,1.0,249.0,434.0,0.0,248.0,248.0,0.0,0.0,1243.0,125.0,239.0,6.0,0.0,0.0,1.0
0.0,0.0,0.0,116.0,417.0,0.0,250.0,1.0,250.0,0.0,1.0,0.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,1.0,0.0,0.0,1.0
0.0,5.0,25.0,0.0,0.0,0.0,2023.0,7.0,186.0,186.0,0.0,0.0,186.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,565.0,7.0,0.0,0.0,1.0
0.0,1.0,0.0,167.0,167.0,0.0,843.0,2.0,644.0,201.0,0.0,169.0,644.0,0.0,168.0,252.0,0.0,0.0,843.0,0.0,350.0,2.0,1.0,0.0,1.0
0.0,1.0,0.0,184.0,184.0,0.0,834.0,4.0,323.0,208.0,1.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,4.0,1.0,0.0,1.0
0.0,2.0,725.0,0.0,0.0,0.0,1315.0,3.0,343.0,134.0,0.0,210.0,343.0,0.0,209.0,209.0,0.0,0.0,1049.0,0.0,453.0,3.0,0.0,0.0,1.0
0.0,1.0,0.0,125.0,125.0,0.0,834.0,2.0,259.0,201.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1344.0,4.0,314.0,139.0,0.0,175.0,314.0,0.0,175.0,175.0,0.0,0.0,875.0,0.0,339.0,4.0,1.0,0.0,1.0
0.0,0.0,0.0,273.0,273.0,0.0,717.0,3.0,472.0,201.0,0.0,66.0,472.0,0.0,65.0,98.0,0.0,0.0,0.0,0.0,532.0,3.0,1.0,0.0,1.0
0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,1178.0,3.0,485.0,134.0,0.0,236.0,485.0,0.0,235.0,235.0,0.0,0.0,1178.0,0.0,232.0,3.0,0.0,0.0,1.0
0.0,4.0,0.0,6.0,6.0,0.0,830.0,5.0,334.0,168.0,0.0,167.0,334.0,0.0,166.0,172.0,0.0,0.0,0.0,0.0,257.0,5.0,0.0,0.0,1.0
0.0,1.0,0.0,118.0,366.0,0.0,252.0,2.0,252.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,2.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,1150.0,2.0,364.0,134.0,0.0,230.0,364.0,0.0,230.0,230.0,0.0,0.0,1150.0,0.0,232.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,122.0,122.0,0.0,389.0,3.0,256.0,201.0,0.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,3.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,310.0,2.0,134.0,134.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
0.0,1.0,0.0,74.0,74.0,0.0,484.0,2.0,242.0,201.0,0.0,35.0,242.0,0.0,34.0,51.0,0.0,0.0,114.0,0.0,232.0,2.0,1.0,0.0,1.0
0.0,2.0,275.0,417.0,417.0,0.0,1338.0,4.0,874.0,191.0,3.0,144.0,874.0,0.0,143.0,197.0,0.0,0.0,718.0,0.0,875.0,4.0,0.0,0.0,1.0
0.0,0.0,0.0,255.0,417.0,0.0,389.0,3.0,389.0,0.0,0.0,0.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.0,3.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,1.0,0.0,10.0,10.0,0.0,1064.0,2.0,144.0,144.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,26.0,219.0,0.0,200.0,1.0,200.0,8.0,0.0,40.0,393.0,0.0,40.0,0.0,0.0,0.0,200.0,0.0,232.0,1.0,0.0,0.0,1.0
0.0,2.0,0.0,232.0,232.0,0.0,834.0,3.0,366.0,201.0,0.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.0,3.0,1.0,0.0,1.0
0.0,0.0,0.0,161.0,184.0,0.0,310.0,2.0,310.0,178.0,0.0,0.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,2.0,1.0,0.0,1.0
0.0,1.0,0.0,12.0,12.0,0.0,853.0,2.0,146.0,146.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,2.0,1.0,0.0,1.0
0.0,0.0,29.0,0.0,0.0,0.0,802.0,1.0,134.0,134.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,35.0,35.0,0.0,625.0,1.0,169.0,169.0,0.0,0.0,169.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,281.0,1.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,1102.0,2.0,354.0,134.0,0.0,220.0,354.0,0.0,220.0,220.0,0.0,0.0,1102.0,0.0,232.0,2.0,0.0,0.0,1.0
0.0,1.0,42.0,205.0,205.0,0.0,539.0,4.0,391.0,208.0,0.0,5.0,391.0,0.0,4.0,6.0,0.0,0.0,24.0,0.0,382.0,4.0,1.0,0.0,1.0
0.0,0.0,0.0,417.0,417.0,0.0,864.0,1.0,691.0,134.0,0.0,141.0,691.0,0.0,140.0,140.0,0.0,0.0,0.0,0.0,884.0,1.0,1.0,0.0,1.0
0.0,0.0,33.0,85.0,85.0,0.0,776.0,2.0,219.0,201.0,0.0,0.0,219.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,406.0,2.0,0.0,0.0,1.0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,603.0,1.0,134.0,134.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,3.0,0.0,417.0,417.0,800.0,800.0,4.0,556.0,139.0,0.0,0.0,556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.0,4.0,0.0,0.0,1.0
0.0,1.0,0.0,132.0,132.0,0.0,421.0,4.0,271.0,209.0,0.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,4.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,848.0,3.0,134.0,134.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,3.0,0.0,0.0,1.0
0.0,0.0,1006.0,155.0,155.0,0.0,898.0,1.0,394.0,201.0,0.0,0.0,394.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,485.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,139.0,139.0,0.0,994.0,3.0,411.0,201.0,0.0,138.0,411.0,0.0,138.0,207.0,0.0,0.0,692.0,0.0,500.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,295.0,295.0,0.0,603.0,1.0,429.0,201.0,0.0,0.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,1.0,1.0,0.0,1.0
0.0,0.0,1642.0,74.0,74.0,0.0,879.0,1.0,208.0,201.0,0.0,0.0,208.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,447.0,1.0,0.0,0.0,1.0
0.0,1.0,0.0,117.0,117.0,0.0,454.0,2.0,341.0,201.0,0.0,91.0,341.0,0.0,90.0,135.0,0.0,0.0,454.0,0.0,232.0,2.0,0.0,0.0,1.0
0.0,0.0,25.0,0.0,94.0,0.0,100.0,1.0,100.0,56.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,2.0,0.0,153.0,153.0,0.0,1613.0,3.0,609.0,201.0,0.0,323.0,609.0,0.0,322.0,475.0,0.0,0.0,1613.0,0.0,732.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,97.0,183.0,0.0,231.0,1.0,231.0,115.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,1.0,1.0,0.0,1.0
0.0,3.0,0.0,417.0,417.0,0.0,717.0,3.0,666.0,170.0,0.0,115.0,666.0,0.0,115.0,142.0,0.0,0.0,577.0,0.0,682.0,3.0,1.0,0.0,1.0
0.0,2.0,0.0,287.0,287.0,0.0,1182.0,4.0,911.0,209.0,0.0,236.0,911.0,0.0,236.0,354.0,0.0,0.0,1182.0,0.0,566.0,4.0,0.0,0.0,1.0
0.0,0.0,0.0,367.0,367.0,0.0,603.0,1.0,501.0,201.0,0.0,0.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,295.0,295.0,0.0,806.0,1.0,429.0,201.0,0.0,0.0,429.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,631.0,1.0,0.0,0.0,1.0
0.0,0.0,302.0,195.0,195.0,0.0,708.0,1.0,329.0,201.0,0.0,0.0,329.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,482.0,1.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,1499.0,3.0,433.0,134.0,0.0,300.0,433.0,0.0,299.0,299.0,0.0,0.0,1499.0,0.0,400.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,417.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,551.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,507.0,1.0,0.0,0.0,1.0
0.0,3.0,0.0,372.0,372.0,0.0,961.0,5.0,654.0,243.0,0.0,120.0,654.0,0.0,120.0,180.0,0.0,0.0,602.0,0.0,712.0,5.0,1.0,0.0,1.0
0.0,3.0,11.0,194.0,194.0,0.0,1518.0,4.0,636.0,209.0,0.0,304.0,636.0,0.0,303.0,455.0,0.0,0.0,1518.0,0.0,732.0,4.0,0.0,0.0,1.0
0.0,2.0,86.0,98.0,98.0,0.0,1345.0,4.0,461.0,209.0,0.0,224.0,461.0,0.0,224.0,322.0,0.0,0.0,1120.0,0.0,589.0,4.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,170.0,468.0,468.0,0.0,939.0,3.0,602.0,201.0,0.0,0.0,602.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,871.0,3.0,0.0,0.0,1.0
0.0,2.0,0.0,332.0,332.0,0.0,963.0,3.0,466.0,201.0,0.0,0.0,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.0,3.0,1.0,0.0,1.0
0.0,1.0,0.0,188.0,188.0,0.0,393.0,1.0,322.0,201.0,0.0,0.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,1.0,0.0,0.0,1.0
0.0,1.0,0.0,124.0,124.0,0.0,350.0,3.0,258.0,201.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,3.0,0.0,0.0,1.0
0.0,1.0,0.0,417.0,417.0,0.0,813.0,2.0,713.0,134.0,0.0,163.0,713.0,0.0,162.0,167.0,0.0,0.0,813.0,0.0,752.0,2.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,1245.0,2.0,383.0,134.0,0.0,249.0,383.0,0.0,249.0,249.0,0.0,0.0,1245.0,0.0,0.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,417.0,0.0,48.0,2.0,48.0,0.0,0.0,9.0,560.0,0.0,9.0,0.0,0.0,0.0,48.0,0.0,427.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,189.0,2.0,153.0,134.0,0.0,19.0,153.0,0.0,19.0,19.0,0.0,0.0,96.0,0.0,0.0,2.0,1.0,0.0,1.0
0.0,2.0,0.0,342.0,342.0,0.0,1121.0,3.0,534.0,201.0,0.0,59.0,534.0,0.0,58.0,87.0,0.0,0.0,293.0,0.0,807.0,3.0,0.0,0.0,1.0
0.0,2.0,0.0,0.0,0.0,0.0,469.0,4.0,139.0,139.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,4.0,1.0,0.0,1.0
0.0,2.0,5.0,0.0,0.0,0.0,310.0,4.0,139.0,139.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0
0.0,2.0,0.0,314.0,417.0,0.0,594.0,5.0,594.0,97.0,0.0,119.0,697.0,0.0,118.0,31.0,0.0,0.0,594.0,0.0,617.0,5.0,0.0,0.0,1.0
0.0,2.0,0.0,213.0,213.0,0.0,442.0,3.0,347.0,201.0,0.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,3.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,1165.0,4.0,372.0,139.0,0.0,233.0,372.0,0.0,233.0,233.0,0.0,0.0,1165.0,0.0,0.0,4.0,0.0,0.0,1.0
0.0,0.0,0.0,140.0,412.0,0.0,298.0,1.0,298.0,0.0,0.0,24.0,570.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,482.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,127.0,127.0,0.0,623.0,1.0,261.0,201.0,0.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,255.0,417.0,0.0,486.0,1.0,486.0,0.0,0.0,97.0,648.0,0.0,97.0,0.0,0.0,0.0,486.0,0.0,907.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,22.0,22.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,360.0,360.0,0.0,603.0,1.0,494.0,201.0,0.0,0.0,494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,182.0,182.0,0.0,834.0,2.0,316.0,201.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,2.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,1331.0,4.0,447.0,139.0,0.0,266.0,447.0,0.0,266.0,266.0,0.0,0.0,1331.0,0.0,200.0,4.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,980.0,2.0,330.0,134.0,0.0,196.0,330.0,0.0,196.0,196.0,0.0,0.0,980.0,0.0,0.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,31.0,31.0,0.0,215.0,1.0,208.0,165.0,0.0,43.0,208.0,0.0,43.0,65.0,0.0,1.0,215.0,0.0,50.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,297.0,297.0,0.0,603.0,1.0,431.0,201.0,0.0,0.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,131.0,131.0,0.0,603.0,1.0,265.0,201.0,0.0,0.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,297.0,297.0,0.0,603.0,1.0,431.0,201.0,0.0,0.0,431.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,532.0,1.0,1.0,0.0,1.0
0.0,2.0,0.0,0.0,0.0,0.0,2051.0,4.0,649.0,139.0,0.0,224.0,649.0,0.0,223.0,223.0,0.0,0.0,1118.0,0.0,532.0,4.0,0.0,0.0,1.0
0.0,0.0,0.0,175.0,175.0,0.0,310.0,2.0,309.0,201.0,0.0,0.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,2.0,1.0,0.0,1.0
0.0,5.0,0.0,311.0,311.0,0.0,627.0,6.0,497.0,279.0,0.0,0.0,497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,6.0,1.0,0.0,1.0
0.0,1.0,0.0,260.0,417.0,0.0,492.0,2.0,492.0,0.0,0.0,98.0,649.0,0.0,98.0,0.0,0.0,0.0,492.0,0.0,882.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,176.0,244.0,0.0,310.0,2.0,310.0,133.0,0.0,0.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,92.0,92.0,0.0,445.0,2.0,271.0,201.0,0.0,45.0,271.0,0.0,45.0,68.0,0.0,0.0,225.0,0.0,225.0,2.0,1.0,0.0,1.0
0.0,1.0,158.0,226.0,226.0,0.0,745.0,3.0,360.0,201.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,3.0,0.0,0.0,1.0
0.0,5.0,0.0,166.0,166.0,0.0,1479.0,6.0,857.0,279.0,0.0,296.0,857.0,0.0,295.0,443.0,0.0,0.0,1479.0,0.0,560.0,6.0,0.0,0.0,1.0
0.0,0.0,583.0,141.0,141.0,0.0,447.0,1.0,275.0,201.0,0.0,0.0,275.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,298.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,14.0,14.0,291.0,291.0,2.0,148.0,148.0,0.0,0.0,148.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,93.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,469.0,472.0,0.0,603.0,1.0,603.0,198.0,0.0,0.0,606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.0,1.0,1.0,0.0,1.0
0.0,1.0,818.0,0.0,0.0,474.0,877.0,2.0,134.0,134.0,0.0,0.0,134.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,272.0,2.0,0.0,0.0,1.0
0.0,1.0,350.0,176.0,288.0,0.0,310.0,2.0,310.0,89.0,0.0,0.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,2.0,1.0,0.0,1.0
0.0,2.0,1038.0,0.0,632.0,0.0,62.0,3.0,62.0,0.0,0.0,0.0,766.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,632.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,15.0,15.0,0.0,648.0,1.0,149.0,149.0,0.0,0.0,149.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,272.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,232.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,5.0,0.0,0.0,1.0
0.0,3.0,534.0,8.0,8.0,0.0,1675.0,4.0,482.0,147.0,0.0,335.0,482.0,0.0,335.0,343.0,0.0,0.0,1675.0,0.0,609.0,4.0,0.0,0.0,1.0
0.0,0.0,716.0,0.0,0.0,0.0,1038.0,2.0,478.0,134.0,1.0,208.0,478.0,0.0,207.0,207.0,0.0,0.0,1038.0,0.0,277.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,297.0,297.0,0.0,603.0,1.0,431.0,201.0,0.0,0.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,1.0,0.0,0.0,1.0
0.0,0.0,1996.0,148.0,148.0,0.0,848.0,1.0,282.0,201.0,0.0,0.0,282.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,505.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,197.0,197.0,0.0,603.0,1.0,331.0,201.0,0.0,0.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,810.0,4.0,216.0,139.0,0.0,77.0,216.0,0.0,77.0,77.0,0.0,0.0,0.0,0.0,232.0,4.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,310.0,2.0,134.0,134.0,2.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1226.0,2.0,134.0,134.0,0.0,0.0,134.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,490.0,2.0,1.0,0.0,1.0
0.0,3.0,0.0,1.0,1.0,0.0,808.0,7.0,348.0,187.0,0.0,162.0,348.0,0.0,161.0,162.0,0.0,0.0,750.0,0.0,232.0,7.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,232.0,0.0,50.0,3.0,50.0,0.0,0.0,10.0,376.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,232.0,3.0,0.0,0.0,1.0
0.0,2.0,0.0,176.0,176.0,0.0,1550.0,4.0,625.0,208.0,0.0,310.0,625.0,0.0,310.0,465.0,0.0,0.0,1550.0,0.0,727.0,4.0,0.0,0.0,1.0
0.0,2.0,0.0,0.0,0.0,200.0,1438.0,5.0,409.0,162.0,0.0,248.0,409.0,0.0,247.0,247.0,0.0,0.0,1238.0,0.0,296.0,5.0,0.0,0.0,1.0
0.0,3.0,0.0,15.0,15.0,0.0,318.0,4.0,154.0,154.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,4.0,1.0,0.0,1.0
0.0,1.0,78.0,84.0,84.0,0.0,890.0,3.0,674.0,201.0,0.0,178.0,674.0,0.0,178.0,262.0,0.0,0.0,890.0,0.0,234.0,3.0,0.0,0.0,1.0
0.0,0.0,281.0,0.0,0.0,0.0,924.0,2.0,134.0,134.0,0.0,0.0,134.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,232.0,2.0,1.0,0.0,1.0
1243.0,4.0,0.0,0.0,0.0,645.0,2834.0,6.0,792.0,186.0,0.0,65.0,792.0,0.0,64.0,64.0,0.0,0.0,323.0,0.0,500.0,6.0,0.0,0.0,1.0
394.0,1.0,7.0,0.0,0.0,52.0,806.0,2.0,206.0,134.0,0.0,72.0,206.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,253.0,2.0,0.0,0.0,1.0
0.0,0.0,1723.0,108.0,108.0,0.0,603.0,1.0,242.0,201.0,0.0,0.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,310.0,2.0,134.0,134.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
0.0,2.0,0.0,417.0,417.0,0.0,626.0,5.0,579.0,162.0,0.0,0.0,579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.0,5.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,623.0,1.0,134.0,134.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,131.0,131.0,0.0,1561.0,4.0,656.0,209.0,0.0,312.0,656.0,0.0,312.0,443.0,0.0,0.0,1561.0,0.0,649.0,4.0,0.0,0.0,1.0
0.0,0.0,0.0,52.0,52.0,0.0,528.0,1.0,186.0,186.0,0.0,0.0,186.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,249.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,250.0,2.0,134.0,134.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
0.0,0.0,0.0,304.0,304.0,0.0,1548.0,3.0,747.0,201.0,0.0,310.0,747.0,0.0,309.0,463.0,0.0,0.0,1548.0,0.0,857.0,3.0,0.0,0.0,1.0
0.0,0.0,0.0,97.0,403.0,0.0,231.0,1.0,231.0,0.0,0.0,0.0,537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1708.0,4.0,480.0,139.0,0.0,342.0,480.0,0.0,341.0,341.0,0.0,0.0,1708.0,0.0,250.0,4.0,0.0,0.0,1.0
0.0,0.0,26.0,0.0,0.0,0.0,389.0,3.0,134.0,134.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,3.0,1.0,0.0,1.0
0.0,0.0,0.0,8.0,228.0,0.0,177.0,1.0,177.0,0.0,0.0,35.0,397.0,0.0,35.0,0.0,0.0,1.0,177.0,0.0,232.0,1.0,0.0,0.0,1.0
